series_name,date,split,review_count_prior_all,review_count_180d,review_available_prior,review_available_180d,review_appearance_score_prior_mean,review_interior_score_prior_mean,review_space_score_prior_mean,review_power_score_prior_mean,review_control_score_prior_mean,review_comfort_score_prior_mean,review_fuel_consumption_score_prior_mean,review_configuration_score_prior_mean,review_intelligence_score_prior_mean,review_value_score_prior_mean,review_appearance_score_180d_mean,review_interior_score_180d_mean,review_space_score_180d_mean,review_power_score_180d_mean,review_control_score_180d_mean,review_comfort_score_180d_mean,review_fuel_consumption_score_180d_mean,review_configuration_score_180d_mean,review_intelligence_score_180d_mean,review_value_score_180d_mean,review_appearance_positive_180d_rate,review_interior_positive_180d_rate,review_space_positive_180d_rate,review_power_positive_180d_rate,review_control_positive_180d_rate,review_comfort_positive_180d_rate,review_fuel_consumption_positive_180d_rate,review_configuration_positive_180d_rate,review_intelligence_positive_180d_rate,review_value_positive_180d_rate,review_appearance_negative_180d_rate,review_interior_negative_180d_rate,review_space_negative_180d_rate,review_power_negative_180d_rate,review_control_negative_180d_rate,review_comfort_negative_180d_rate,review_fuel_consumption_negative_180d_rate,review_configuration_negative_180d_rate,review_intelligence_negative_180d_rate,review_value_negative_180d_rate,review_appearance_uniform_mention_180d_count,review_interior_uniform_mention_180d_count,review_space_uniform_mention_180d_count,review_power_uniform_mention_180d_count,review_control_uniform_mention_180d_count,review_comfort_uniform_mention_180d_count,review_fuel_consumption_uniform_mention_180d_count,review_configuration_uniform_mention_180d_count,review_intelligence_uniform_mention_180d_count,review_value_uniform_mention_180d_count,review_appearance_uniform_mention_180d_rate,review_interior_uniform_mention_180d_rate,review_space_uniform_mention_180d_rate,review_power_uniform_mention_180d_rate,review_control_uniform_mention_180d_rate,review_comfort_uniform_mention_180d_rate,review_fuel_consumption_uniform_mention_180d_rate,review_configuration_uniform_mention_180d_rate,review_intelligence_uniform_mention_180d_rate,review_value_uniform_mention_180d_rate,review_overall_aspect_score_180d_mean,review_any_positive_180d_rate,review_any_negative_180d_rate,feature_protocol,information_cutoff_exclusive
世纪,2023-05-01,train,17,17,1,1,0.6470588235294118,0.5294117647058824,0.5882352941176471,-0.058823529411764705,0.11764705882352941,0.5882352941176471,0.0,0.8235294117647058,0.23529411764705882,0.058823529411764705,0.6470588235294118,0.5294117647058824,0.5882352941176471,-0.058823529411764705,0.11764705882352941,0.5882352941176471,0.0,0.8235294117647058,0.23529411764705882,0.058823529411764705,0.6470588235294118,0.5882352941176471,0.5882352941176471,0.29411764705882354,0.17647058823529413,0.6470588235294118,0.058823529411764705,0.8823529411764706,0.47058823529411764,0.11764705882352941,0.0,0.058823529411764705,0.0,0.35294117647058826,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.058823529411764705,11,12,12,13,7,13,2,11,9,6,0.6470588235294118,0.7058823529411765,0.7058823529411765,0.7647058823529411,0.4117647058823529,0.7647058823529411,0.11764705882352941,0.6470588235294118,0.5294117647058824,0.35294117647058826,0.35294117647058826,0.8823529411764706,0.5294117647058824,fixed_origin,2023-05-01
丰田bZ3,2023-05-01,train,3,3,1,1,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,2,2,1,3,3,3,0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.0,0.5333333333333333,1.0,0.0,fixed_origin,2023-05-01
五菱佳辰,2023-05-01,train,5,3,1,1,0.8,0.6,1.0,0.8,0.2,-0.4,0.8,1.0,0.4,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.0,-1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,3,3,3,3,2,3,3,3,3,3,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.5333333333333333,1.0,1.0,fixed_origin,2023-05-01
五菱宏光S,2023-05-01,train,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2023-05-01
五菱征程,2023-05-01,train,10,0,1,0,0.8,0.0,1.0,0.8,0.6,-0.2,0.4,-0.1,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2023-05-01
五菱星云,2023-05-01,train,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2023-05-01
五菱星光,2023-05-01,train,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2023-05-01
五菱星驰,2023-05-01,train,4,2,1,1,1.0,0.5,1.0,0.75,0.0,-0.25,0.75,0.75,0.75,1.0,1.0,0.0,1.0,1.0,-0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2,2,2,2,1,2,2,2,2,2,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,1.0,0.5,fixed_origin,2023-05-01
亚洲狮,2023-05-01,train,10,10,1,1,1.0,0.6,1.0,1.0,0.3,0.2,1.0,1.0,0.5,1.0,1.0,0.6,1.0,1.0,0.3,0.2,1.0,1.0,0.5,1.0,1.0,0.7,1.0,1.0,0.5,0.5,1.0,1.0,0.6,1.0,0.0,0.1,0.0,0.0,0.2,0.3,0.0,0.0,0.1,0.0,10,10,10,10,10,10,10,10,7,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.76,1.0,0.7,fixed_origin,2023-05-01
亚洲龙,2023-05-01,train,69,3,1,1,0.7681159420289855,-0.21739130434782608,0.6521739130434783,0.6521739130434783,0.463768115942029,0.2753623188405797,0.5942028985507246,0.057971014492753624,-0.3188405797101449,0.5072463768115942,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,2,3,3,3,1,3,3,3,0,3,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.6666666666666666,fixed_origin,2023-05-01
享域,2023-05-01,train,10,1,1,1,1.0,0.5,1.0,0.6,0.7,0.6,1.0,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7,1.0,1.0,fixed_origin,2023-05-01
伊兰特,2023-05-01,train,96,4,1,1,0.84375,0.03125,0.6875,0.09375,0.3020833333333333,-0.3020833333333333,0.4166666666666667,0.5520833333333334,0.19791666666666666,0.4791666666666667,0.5,0.5,0.5,0.25,0.5,-0.25,0.5,0.0,0.25,0.75,0.5,0.5,0.5,0.5,0.5,0.25,0.75,0.5,0.5,0.75,0.0,0.0,0.0,0.25,0.0,0.5,0.25,0.5,0.25,0.0,2,2,2,3,3,2,4,3,3,3,0.5,0.5,0.5,0.75,0.75,0.5,1.0,0.75,0.75,0.75,0.35,1.0,1.0,fixed_origin,2023-05-01
传祺E8新能源,2023-05-01,train,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2023-05-01
传祺GA8,2023-05-01,train,9,0,1,0,1.0,-0.2222222222222222,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.3333333333333333,0.7777777777777778,0.2222222222222222,-0.1111111111111111,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2023-05-01
传祺M6,2023-05-01,train,43,24,1,1,0.8372093023255814,0.4418604651162791,0.9534883720930233,0.13953488372093023,0.37209302325581395,0.27906976744186046,0.20930232558139536,0.18604651162790697,-0.2558139534883721,0.6511627906976745,0.75,0.25,0.9583333333333334,0.041666666666666664,0.2916666666666667,0.0,0.08333333333333333,0.125,-0.25,0.7083333333333334,0.75,0.4583333333333333,0.9583333333333334,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.4583333333333333,0.4583333333333333,0.16666666666666666,0.75,0.0,0.20833333333333334,0.0,0.375,0.2916666666666667,0.4166666666666667,0.375,0.3333333333333333,0.4166666666666667,0.041666666666666664,18,18,23,20,18,21,21,18,16,18,0.75,0.75,0.9583333333333334,0.8333333333333334,0.75,0.875,0.875,0.75,0.6666666666666666,0.75,0.29583333333333334,0.9583333333333334,0.875,fixed_origin,2023-05-01
传祺M8,2023-05-01,train,56,9,1,1,0.75,0.30357142857142855,0.75,0.5,-0.05357142857142857,0.44642857142857145,0.03571428571428571,0.4107142857142857,-0.03571428571428571,0.5357142857142857,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.0,0.5555555555555556,0.1111111111111111,0.3333333333333333,-0.1111111111111111,0.1111111111111111,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.1111111111111111,0.6666666666666666,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.1111111111111111,7,8,8,7,5,7,7,7,5,5,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.26666666666666666,1.0,0.7777777777777778,fixed_origin,2023-05-01
元PLUS,2023-05-01,train,47,3,1,1,0.574468085106383,0.06382978723404255,0.2765957446808511,0.5319148936170213,0.2978723404255319,0.2553191489361702,0.5106382978723404,-0.10638297872340426,0.23404255319148937,0.5319148936170213,0.6666666666666666,-0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,2,1,2,1,3,2,3,2,0,3,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,0.0,1.0,0.2333333333333333,1.0,1.0,fixed_origin,2023-05-01
冠道,2023-05-01,train,90,6,1,1,0.5666666666666667,0.3333333333333333,0.8,0.4666666666666667,0.3333333333333333,0.4666666666666667,-0.05555555555555555,0.05555555555555555,-0.16666666666666666,0.25555555555555554,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.6666666666666666,-0.16666666666666666,0.16666666666666666,-0.6666666666666666,-0.6666666666666666,-0.5,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.0,4,3,6,3,3,6,5,6,3,5,0.6666666666666666,0.5,1.0,0.5,0.5,1.0,0.8333333333333334,1.0,0.5,0.8333333333333334,-0.03333333333333333,0.8333333333333334,1.0,fixed_origin,2023-05-01
凌宝BOX,2023-05-01,train,5,0,1,0,0.8,-0.2,0.8,0.2,0.4,0.0,0.2,0.4,-0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2023-05-01
凌尚,2023-05-01,train,8,6,1,1,1.0,0.25,0.75,0.75,0.375,0.25,0.75,0.875,0.125,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.8333333333333334,0.16666666666666666,1.0,1.0,0.5,0.8333333333333334,0.8333333333333334,0.5,0.5,0.8333333333333334,0.8333333333333334,0.3333333333333333,1.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,6,6,6,6,4,6,6,6,3,6,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.5,1.0,0.6,1.0,0.8333333333333334,fixed_origin,2023-05-01
凌放HARRIER,2023-05-01,train,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2023-05-01
凌渡,2023-05-01,train,124,16,1,1,0.782258064516129,0.1935483870967742,-0.04838709677419355,0.6612903225806451,0.43548387096774194,-0.20967741935483872,0.41935483870967744,0.11290322580645161,0.04032258064516129,0.2661290322580645,0.6875,0.3125,0.4375,0.8125,0.5625,-0.375,0.3125,-0.0625,0.0625,0.375,0.75,0.4375,0.5625,0.875,0.6875,0.1875,0.375,0.375,0.3125,0.375,0.0625,0.125,0.125,0.0625,0.125,0.5625,0.0625,0.4375,0.25,0.0,14,13,13,14,12,13,9,16,10,12,0.875,0.8125,0.8125,0.875,0.75,0.8125,0.5625,1.0,0.625,0.75,0.3125,1.0,0.75,fixed_origin,2023-05-01
凡尔赛C5 X,2023-05-01,train,5,0,1,0,1.0,0.0,0.6,0.4,1.0,1.0,0.8,0.4,-0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2023-05-01
凯美瑞,2023-05-01,train,85,3,1,1,0.7411764705882353,0.07058823529411765,0.38823529411764707,0.2235294117647059,0.36470588235294116,0.49411764705882355,0.5294117647058824,0.3764705882352941,0.047058823529411764,0.43529411764705883,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,3,3,3,3,2,3,3,3,3,3,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.5333333333333333,1.0,1.0,fixed_origin,2023-05-01
凯翼拾月,2023-05-01,train,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2023-05-01
凯迪拉克CT5,2023-05-01,train,82,2,1,1,0.9512195121951219,0.3902439024390244,-0.18292682926829268,0.7439024390243902,0.7926829268292683,0.3780487804878049,-0.23170731707317074,0.5609756097560976,-0.024390243902439025,0.6097560975609756,1.0,-0.5,0.0,1.0,0.0,0.0,0.5,0.0,-1.0,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.0,2,2,2,2,2,2,1,1,2,0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.15000000000000002,1.0,1.0,fixed_origin,2023-05-01
凯迪拉克XT6,2023-05-01,train,82,4,1,1,0.6707317073170732,0.17073170731707318,0.7560975609756098,0.3780487804878049,0.2073170731707317,0.6219512195121951,0.3048780487804878,0.4146341463414634,0.0,0.4146341463414634,0.75,0.5,0.0,0.0,0.25,0.5,0.5,0.5,-0.5,0.25,0.75,0.5,0.25,0.0,0.5,0.75,0.5,0.5,0.0,0.5,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.5,0.25,3,2,3,2,3,3,4,3,1,4,0.75,0.5,0.75,0.5,0.75,0.75,1.0,0.75,0.25,1.0,0.275,1.0,0.75,fixed_origin,2023-05-01
别克E4,2023-05-01,train,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2023-05-01
别克GL6,2023-05-01,train,9,3,1,1,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.8888888888888888,0.4444444444444444,0.2222222222222222,1.0,0.5555555555555556,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7333333333333334,1.0,0.0,fixed_origin,2023-05-01
别克GL8,2023-05-01,train,78,5,1,1,0.5384615384615384,0.32051282051282054,0.7948717948717948,0.5,-0.02564102564102564,0.5769230769230769,-0.02564102564102564,0.21794871794871795,0.02564102564102564,0.23076923076923078,0.4,0.2,1.0,0.4,-0.2,1.0,-0.2,0.2,-0.4,0.2,0.4,0.2,1.0,0.6,0.2,1.0,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.2,0.4,0.0,0.4,0.2,0.4,0.2,2,2,4,4,4,4,3,4,3,4,0.4,0.4,0.8,0.8,0.8,0.8,0.6,0.8,0.6,0.8,0.26,1.0,0.8,fixed_origin,2023-05-01
勇士,2023-05-01,train,8,0,1,0,1.0,-0.75,0.75,0.5,0.0,-0.25,0.625,-0.25,0.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2023-05-01
北京EU5,2023-05-01,train,10,0,1,0,1.0,0.3,1.0,0.7,0.3,0.2,0.8,0.5,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2023-05-01
卡罗拉,2023-05-01,train,61,0,1,0,0.4098360655737705,-0.26229508196721313,-0.11475409836065574,0.26229508196721313,0.39344262295081966,-0.16393442622950818,0.5081967213114754,0.22950819672131148,0.06557377049180328,0.5081967213114754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2023-05-01
卡罗拉双擎E+,2023-05-01,train,10,0,1,0,0.8,0.5,0.6,0.5,0.0,0.2,1.0,-0.1,0.1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2023-05-01
卡罗拉锐放,2023-05-01,train,14,4,1,1,0.6428571428571429,-0.42857142857142855,0.07142857142857142,0.42857142857142855,0.5714285714285714,-0.5714285714285714,0.07142857142857142,0.14285714285714285,0.14285714285714285,-0.07142857142857142,0.75,-0.5,0.0,0.75,0.75,-0.25,0.0,0.0,0.25,0.25,0.75,0.0,0.25,0.75,0.75,0.0,0.5,0.5,0.25,0.5,0.0,0.5,0.25,0.0,0.0,0.25,0.5,0.5,0.0,0.25,2,2,2,4,3,3,4,3,2,4,0.5,0.5,0.5,1.0,0.75,0.75,1.0,0.75,0.5,1.0,0.2,1.0,0.75,fixed_origin,2023-05-01
合创A06,2023-05-01,train,10,10,1,1,1.0,-0.7,0.7,1.0,0.3,0.3,1.0,-0.2,-0.1,1.0,1.0,-0.7,0.7,1.0,0.3,0.3,1.0,-0.2,-0.1,1.0,1.0,0.1,0.8,1.0,0.4,0.3,1.0,0.3,0.4,1.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.5,0.5,0.0,10,10,10,8,7,7,10,10,10,10,1.0,1.0,1.0,0.8,0.7,0.7,1.0,1.0,1.0,1.0,0.43,1.0,0.9,fixed_origin,2023-05-01
吉利ICON,2023-05-01,train,84,12,1,1,0.9047619047619048,0.7142857142857143,0.2619047619047619,0.7023809523809523,0.17857142857142858,-0.011904761904761904,0.40476190476190477,0.6190476190476191,0.34523809523809523,0.32142857142857145,1.0,0.75,0.08333333333333333,0.8333333333333334,0.5833333333333334,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.4166666666666667,0.5833333333333334,1.0,0.75,0.5,0.8333333333333334,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.8333333333333334,0.5833333333333334,0.5833333333333334,0.0,0.0,0.4166666666666667,0.0,0.0,0.25,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,12,11,11,10,10,8,7,12,7,8,1.0,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5833333333333334,1.0,0.5833333333333334,0.6666666666666666,0.5416666666666666,1.0,0.5833333333333334,fixed_origin,2023-05-01
吉利熊猫,2023-05-01,train,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2023-05-01
君威,2023-05-01,train,89,5,1,1,0.7865168539325843,0.34831460674157305,0.4157303370786517,0.6853932584269663,0.5730337078651685,-0.06741573033707865,0.1348314606741573,0.3595505617977528,-0.02247191011235955,0.8314606741573034,1.0,0.8,1.0,1.0,0.8,0.2,0.2,-0.2,-0.4,1.0,1.0,0.8,1.0,1.0,0.8,0.6,0.6,0.4,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6,0.6,0.0,5,5,5,5,5,5,5,4,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,0.54,1.0,1.0,fixed_origin,2023-05-01
君越,2023-05-01,train,93,5,1,1,0.7204301075268817,0.40860215053763443,0.7096774193548387,0.8602150537634409,0.25806451612903225,0.7634408602150538,0.3010752688172043,0.3225806451612903,-0.3870967741935484,0.6559139784946236,0.8,0.0,0.8,0.6,0.0,1.0,-0.4,-0.2,-0.8,0.0,0.8,0.2,0.8,0.6,0.2,1.0,0.2,0.4,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.6,0.6,0.8,0.2,5,3,4,5,4,5,4,5,4,5,1.0,0.6,0.8,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.18,1.0,0.8,fixed_origin,2023-05-01
启辰D60,2023-05-01,train,61,14,1,1,0.22950819672131148,-0.01639344262295082,0.4918032786885246,-0.22950819672131148,-0.11475409836065574,-0.18032786885245902,0.5737704918032787,0.14754098360655737,-0.04918032786885246,0.26229508196721313,0.2857142857142857,0.07142857142857142,0.35714285714285715,-0.21428571428571427,0.07142857142857142,-0.42857142857142855,0.8571428571428571,0.42857142857142855,-0.14285714285714285,0.7857142857142857,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.5714285714285714,0.07142857142857142,0.7857142857142857,0.0,0.07142857142857142,0.07142857142857142,0.5,0.07142857142857142,0.5714285714285714,0.0,0.14285714285714285,0.21428571428571427,0.0,5,8,8,12,3,8,10,8,6,10,0.35714285714285715,0.5714285714285714,0.5714285714285714,0.8571428571428571,0.21428571428571427,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.20714285714285713,0.9285714285714286,0.8571428571428571,fixed_origin,2023-05-01
启辰T60,2023-05-01,train,9,3,1,1,1.0,0.8888888888888888,1.0,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.7777777777777778,0.4444444444444444,0.5555555555555556,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,3,3,2,3,3,3,2,1,3,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.7000000000000001,1.0,1.0,fixed_origin,2023-05-01
唐新能源,2023-05-01,train,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2023-05-01
型格,2023-05-01,train,78,11,1,1,0.717948717948718,0.05128205128205128,0.21794871794871795,0.7307692307692307,0.6538461538461539,-0.1282051282051282,0.1794871794871795,0.16666666666666666,0.19230769230769232,0.3717948717948718,0.6363636363636364,0.09090909090909091,0.18181818181818182,0.6363636363636364,0.18181818181818182,-0.09090909090909091,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.6363636363636364,0.7272727272727273,0.36363636363636365,0.36363636363636365,0.7272727272727273,0.45454545454545453,0.2727272727272727,0.45454545454545453,0.6363636363636364,0.45454545454545453,0.7272727272727273,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.09090909090909091,9,8,8,9,8,9,9,9,6,10,0.8181818181818182,0.7272727272727273,0.7272727272727273,0.8181818181818182,0.7272727272727273,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.5454545454545454,0.9090909090909091,0.29090909090909095,1.0,0.9090909090909091,fixed_origin,2023-05-01
大众CC,2023-05-01,train,143,9,1,1,0.9440559440559441,0.04895104895104895,0.5594405594405595,0.7762237762237763,0.36363636363636365,0.013986013986013986,-0.02097902097902098,0.2097902097902098,0.006993006993006993,0.27972027972027974,1.0,0.0,0.7777777777777778,0.8888888888888888,0.2222222222222222,-0.6666666666666666,0.5555555555555556,-0.1111111111111111,0.0,-0.1111111111111111,1.0,0.3333333333333333,0.7777777777777778,0.8888888888888888,0.4444444444444444,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.2222222222222222,9,7,7,8,6,8,7,6,3,7,1.0,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.7777777777777778,0.25555555555555554,1.0,0.7777777777777778,fixed_origin,2023-05-01
