source_site,pcauto_series_id,pcauto_series_name,pcauto_brand,brand_id,brand_name,series_id,series_name,car_id,car_name,version_name,year,config_code,config_title,sale_tab,sale_status,detail_url,source_url,scraped_at,energy_type,manufacturer,vehicle_class,official_price_wan,engine_model,engine_displacement_ml,engine_displacement_l,engine_intake_type,engine_cylinder_arrangement,engine_cylinder_nums,engine_valves_per_cylinder,engine_unique_tech,engine_max_horsepower_ps,engine_max_power_kw,engine_max_power_rpm,engine_max_torque_nm,engine_max_torque_rpm,fuel_form,fuel_grade,oil_supply,cylinder_head_material,cylinder_material,environmental_standard,gearbox_short,gear_count,gearbox_type,max_speed_kmh,acceleration_0_100_s,fuel_consumption_l_100km,warranty_period,motor_type,motor_total_power_kw,motor_total_torque_nm,motor_front_power_kw,motor_front_torque_nm,motor_rear_power_kw,motor_rear_torque_nm,motor_system_power_kw,motor_system_torque_nm,battery_type,battery_capacity_kwh,battery_range_km,battery_warranty,length_mm,width_mm,height_mm,wheelbase_mm,front_track_mm,rear_track_mm,min_ground_clearance_mm,curb_weight_kg,body_structure,door_count,seat_count,trunk_volume_l,door_open_way,driver_airbag,side_airbag,knee_airbag,steering_wheel_adjustment,center_screen,multimedia_interface,sound_brand,speaker_count,seat_material,seat_adjustment,seat_heating,seat_massage,seat_ventilation,electric_window,mirror_adjustment,aircon_control,has_sales_data
dongchedi,sg1603,奔驰E级,奔驰,3.0,奔驰,214,奔驰E级,256440.0,E 300 L 时尚型 轿车(2026.3停产),E 300 L 时尚型 轿车(2026.3停产),2026.0,轿车(2026.3停产),增加配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=256440,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=214&city_name=北京,2026-07-01T21:06:22,燃油,北京奔驰,中大型车,43.98,254 920,1999.0,2.0,涡轮增压,L,4.0,4.0,,258.0,190.0,5800.0,400.0,2000.0,48V轻混系统,95#,缸内直喷,铝,铝,国VI,9挡手自一体,9.0,手自一体变速箱(AT),245.0,6.6,,3年不限公里,,,,,,,,,,,,,,5092.0,1880.0,1493.0,3094.0,1622.0,1604.0,160.0,1930.0,三厢车,4.0,5.0,510.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,柏林之声,12以上,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg1603,奔驰E级,奔驰,3.0,奔驰,214,奔驰E级,253653.0,E 300 L 豪华型 运动轿车(2026.3停产),E 300 L 豪华型 运动轿车(2026.3停产),2026.0,运动轿车(2026.3停产),增加配置(2.7万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=253653,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=214&city_name=北京,2026-07-01T21:06:22,燃油,北京奔驰,中大型车,46.68,254 920,1999.0,2.0,涡轮增压,L,4.0,4.0,,258.0,190.0,5800.0,400.0,2000.0,48V轻混系统,95#,缸内直喷,铝,铝,国VI,9挡手自一体,9.0,手自一体变速箱(AT),245.0,6.6,,3年不限公里,,,,,,,,,,,,,,5092.0,1880.0,1493.0,3094.0,1622.0,1604.0,160.0,1950.0,三厢车,4.0,5.0,510.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,柏林之声,12以上,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg1603,奔驰E级,奔驰,3.0,奔驰,214,奔驰E级,253654.0,E 300 L 豪华型 轿车(2026.3停产),E 300 L 豪华型 轿车(2026.3停产),2026.0,轿车(2026.3停产),增加配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=253654,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=214&city_name=北京,2026-07-01T21:06:22,燃油,北京奔驰,中大型车,46.68,254 920,1999.0,2.0,涡轮增压,L,4.0,4.0,,258.0,190.0,5800.0,400.0,2000.0,48V轻混系统,95#,缸内直喷,铝,铝,国VI,9挡手自一体,9.0,手自一体变速箱(AT),245.0,6.6,,3年不限公里,,,,,,,,,,,,,,5092.0,1880.0,1493.0,3094.0,1622.0,1604.0,160.0,1950.0,三厢车,4.0,5.0,510.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,柏林之声,12以上,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg1603,奔驰E级,奔驰,3.0,奔驰,214,奔驰E级,253652.0,E 300 L 尊贵型 轿车(2026.3停产),E 300 L 尊贵型 轿车(2026.3停产),2026.0,轿车(2026.3停产),增加配置(13.3万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=253652,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=214&city_name=北京,2026-07-01T21:06:22,燃油,北京奔驰,中大型车,59.98,254 920,1999.0,2.0,涡轮增压,L,4.0,4.0,,258.0,190.0,5800.0,400.0,2000.0,48V轻混系统,95#,缸内直喷,铝,铝,国VI,9挡手自一体,9.0,手自一体变速箱(AT),245.0,6.6,,3年不限公里,,,,,,,,,,,,,,5092.0,1880.0,1493.0,3094.0,1622.0,1604.0,160.0,1950.0,三厢车,4.0,5.0,510.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,柏林之声,12以上,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg90,雅阁,本田,9.0,本田,289,雅阁,260513.0,运动系列 锐·T动 260TURBO 舒适版,运动系列 锐·T动 260TURBO 舒适版,2027.0,7座,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=260513,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=289&city_name=北京,2026-07-01T21:06:30,燃油,广汽本田,中型车,17.98,L15CJ/L15CH,1498.0,1.5,涡轮增压,L,4.0,4.0,VTEC,192.0,141.0,6000.0,260.0,1700.0,汽油,92#,缸内直喷,铝,铝,国VI b,CVT无级变速,,无级变速箱(CVT),186.0,,6.6,3年或10万公里,,,,,,,,,,,,,,4990.0,1862.0,1449.0,2830.0,1600.0,1620.0,160.0,1497.0,三厢车,4.0,5.0,510.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,4-5,仿皮,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg90,雅阁,本田,9.0,本田,289,雅阁,260514.0,运动系列 锐·T动 260TURBO 豪华版,运动系列 锐·T动 260TURBO 豪华版,2027.0,7座,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=260514,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=289&city_name=北京,2026-07-01T21:06:30,燃油,广汽本田,中型车,19.78,L15CJ/L15CH,1498.0,1.5,涡轮增压,L,4.0,4.0,VTEC,192.0,141.0,6000.0,260.0,1700.0,汽油,92#,缸内直喷,铝,铝,国VI b,CVT无级变速,,无级变速箱(CVT),186.0,,6.6,3年或10万公里,,,,,,,,,,,,,,4990.0,1862.0,1449.0,2830.0,1600.0,1620.0,160.0,1515.0,三厢车,4.0,5.0,510.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,8-9,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg90,雅阁,本田,9.0,本田,289,雅阁,260515.0,运动系列 锐·T动 260TURBO 尊贵版,运动系列 锐·T动 260TURBO 尊贵版,2027.0,7座,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=260515,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=289&city_name=北京,2026-07-01T21:06:30,燃油,广汽本田,中型车,21.48,L15CJ/L15CH,1498.0,1.5,涡轮增压,L,4.0,4.0,VTEC,192.0,141.0,6000.0,260.0,1700.0,汽油,92#,缸内直喷,铝,铝,国VI b,CVT无级变速,,无级变速箱(CVT),186.0,,6.71,3年或10万公里,,,,,,,,,,,,,,4990.0,1862.0,1449.0,2830.0,1591.0,1613.0,160.0,1552.0,三厢车,4.0,5.0,510.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,BOSE,12以上,真皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg26651,Model Y,特斯拉,63.0,特斯拉,4363,Model Y,255110.0,后轮驱动版,后轮驱动版,2026.0,后轮驱动版,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=255110,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4363&city_name=北京,2026-07-01T21:06:32,纯电动,特斯拉中国,中型SUV,26.35,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,201.0,5.9,,4年或8万公里,永磁/同步,220.0,410.0,,,220.0,410.0,,,三元锂电池,52.0,593.0,,4797.0,1920.0,1624.0,2890.0,1636.0,1636.0,138.0,1921.0,SUV,5.0,5.0,822.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,6-7,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg26651,Model Y,特斯拉,63.0,特斯拉,4363,Model Y,255111.0,长续航后轮驱动版,长续航后轮驱动版,2026.0,长续航后轮驱动版,增加配置(2.5万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=255111,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4363&city_name=北京,2026-07-01T21:06:32,纯电动,特斯拉中国,中型SUV,28.85,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,201.0,5.6,,4年或8万公里,永磁/同步,225.0,428.0,,,225.0,428.0,,,三元锂电池,52.0,821.0,,4797.0,1920.0,1624.0,2890.0,1636.0,1636.0,138.0,1891.0,SUV,5.0,5.0,822.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,8-9,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg26651,Model Y,特斯拉,63.0,特斯拉,4363,Model Y,255112.0,长续航全轮驱动版,长续航全轮驱动版,2026.0,长续航全轮驱动版,增加配置(2.5万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=255112,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4363&city_name=北京,2026-07-01T21:06:32,纯电动,特斯拉中国,中型SUV,31.35,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,201.0,4.3,,4年或8万公里,前感应/异步后永磁/同步,331.0,559.0,137.0,219.0,194.0,340.0,,,,,750.0,,4797.0,1920.0,1624.0,2890.0,1636.0,1636.0,138.0,1992.0,SUV,5.0,5.0,822.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,12以上,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg27132,星越L,吉利汽车,73.0,吉利汽车,4857,星越L,255980.0,2.0TD 长风越山版,2.0TD 长风越山版,2026.0,长风越山版,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=255980,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4857&city_name=北京,2026-07-01T21:06:34,燃油,吉利汽车,紧凑型SUV,13.97,JLH-4G20TDJ,1969.0,2.0,涡轮增压,L,4.0,4.0,,218.0,160.0,5000.0,325.0,1800.0,汽油,92#,缸内直喷,铝,铝,国VI b,7挡湿式双离合,7.0,湿式双离合变速箱（DCT）,215.0,7.9,6.8,5年或15万公里,,,,,,,,,,,,,,4770.0,1895.0,1689.0,2845.0,1610.0,1610.0,160.0,1655.0,SUV,5.0,5.0,562.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,8-9,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg27132,星越L,吉利汽车,73.0,吉利汽车,4857,星越L,255909.0,2.0TD 长风青云版,2.0TD 长风青云版,2026.0,长风青云版,增加配置(0.8万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=255909,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4857&city_name=北京,2026-07-01T21:06:34,燃油,吉利汽车,紧凑型SUV,14.77,JLH-4G20TDJ,1969.0,2.0,涡轮增压,L,4.0,4.0,,218.0,160.0,5000.0,325.0,1800.0,汽油,92#,缸内直喷,铝,铝,国VI b,7挡湿式双离合,7.0,湿式双离合变速箱（DCT）,215.0,7.9,6.8,5年或15万公里,,,,,,,,,,,,,,4770.0,1895.0,1689.0,2845.0,1610.0,1610.0,160.0,1655.0,SUV,5.0,5.0,562.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,8-9,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg27132,星越L,吉利汽车,73.0,吉利汽车,4857,星越L,251747.0,2.0TD 高功自动两驱东方曜霄汉版,2.0TD 高功自动两驱东方曜霄汉版,2026.0,高功自动两驱东方曜霄汉版,增加配置(1.1万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=251747,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4857&city_name=北京,2026-07-01T21:06:34,燃油,吉利汽车,紧凑型SUV,15.87,JLH-4G20TDH,1969.0,2.0,涡轮增压,L,4.0,4.0,,272.0,200.0,5500.0,400.0,2000.0,汽油,95#,缸内直喷,铝,铝,国VI b,8挡手自一体,8.0,手自一体变速箱(AT),225.0,7.3,6.8,5年或15万公里,,,,,,,,,,,,,,4795.0,1895.0,1689.0,2845.0,1610.0,1610.0,160.0,1675.0,SUV,5.0,5.0,562.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,12以上,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg27132,星越L,吉利汽车,73.0,吉利汽车,4857,星越L,251746.0,2.0TD 高功自动两驱东方曜揽星版,2.0TD 高功自动两驱东方曜揽星版,2026.0,高功自动两驱东方曜揽星版,增加配置(1.0万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=251746,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4857&city_name=北京,2026-07-01T21:06:34,燃油,吉利汽车,紧凑型SUV,16.87,JLH-4G20TDH,1969.0,2.0,涡轮增压,L,4.0,4.0,,272.0,200.0,5500.0,400.0,2000.0,汽油,95#,缸内直喷,铝,铝,国VI b,8挡手自一体,8.0,手自一体变速箱(AT),225.0,7.3,6.8,5年或15万公里,,,,,,,,,,,,,,4795.0,1895.0,1689.0,2845.0,1610.0,1610.0,160.0,1675.0,SUV,5.0,5.0,562.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,12以上,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg27132,星越L,吉利汽车,73.0,吉利汽车,4857,星越L,251745.0,2.0TD 高功自动四驱东方曜望月版,2.0TD 高功自动四驱东方曜望月版,2026.0,高功自动四驱东方曜望月版,增加配置(1.1万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=251745,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4857&city_name=北京,2026-07-01T21:06:34,燃油,吉利汽车,紧凑型SUV,17.97,JLH-4G20TDH,1969.0,2.0,涡轮增压,L,4.0,4.0,,272.0,200.0,5500.0,400.0,2000.0,汽油,95#,缸内直喷,铝,铝,国VI b,8挡手自一体,8.0,手自一体变速箱(AT),225.0,7.5,7.8,5年或15万公里,,,,,,,,,,,,,,4795.0,1895.0,1689.0,2845.0,1610.0,1610.0,160.0,1760.0,SUV,5.0,5.0,562.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,12以上,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg27132,星越L,吉利汽车,73.0,吉利汽车,4857,星越L,257975.0,i-HEV智擎混动 1.5T 凌云版,i-HEV智擎混动 1.5T 凌云版,2026.0,凌云版,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=257975,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4857&city_name=北京,2026-07-01T21:06:34,插电混动,吉利汽车,紧凑型SUV,14.57,BHE15-CFZ,1499.0,1.5,涡轮增压,L,4.0,4.0,,163.0,120.0,5000.0,255.0,2500.0,油电混合,92#,缸内直喷,铝,铝,国VI b,1挡DHT,1.0,,180.0,8.3,4.79,5年或15万公里,永磁/同步,175.0,262.0,175.0,262.0,,,,,,,,,4795.0,1895.0,1689.0,2845.0,1610.0,1610.0,160.0,1720.0,SUV,5.0,5.0,525.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,索尼,8-9,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg27132,星越L,吉利汽车,73.0,吉利汽车,4857,星越L,257973.0,i-HEV智擎混动 1.5T 星汉版,i-HEV智擎混动 1.5T 星汉版,2026.0,星汉版,增加配置(0.8万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=257973,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4857&city_name=北京,2026-07-01T21:06:34,插电混动,吉利汽车,紧凑型SUV,15.37,BHE15-CFZ,1499.0,1.5,涡轮增压,L,4.0,4.0,,163.0,120.0,5000.0,255.0,2500.0,油电混合,92#,缸内直喷,铝,铝,国VI b,1挡DHT,1.0,,180.0,8.3,4.79,5年或15万公里,永磁/同步,175.0,262.0,175.0,262.0,,,,,,,,,4795.0,1895.0,1689.0,2845.0,1610.0,1610.0,160.0,1720.0,SUV,5.0,5.0,525.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,索尼,12以上,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg27132,星越L,吉利汽车,73.0,吉利汽车,4857,星越L,257974.0,i-HEV智擎混动 1.5T 望舒版,i-HEV智擎混动 1.5T 望舒版,2026.0,望舒版,增加配置(0.6万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=257974,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4857&city_name=北京,2026-07-01T21:06:34,插电混动,吉利汽车,紧凑型SUV,15.97,BHE15-CFZ,1499.0,1.5,涡轮增压,L,4.0,4.0,,163.0,120.0,5000.0,255.0,2500.0,油电混合,92#,缸内直喷,铝,铝,国VI b,1挡DHT,1.0,,180.0,8.3,4.79,5年或15万公里,永磁/同步,175.0,262.0,175.0,262.0,,,,,,,,,4795.0,1895.0,1689.0,2845.0,1610.0,1610.0,160.0,1720.0,SUV,5.0,5.0,525.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,索尼,12以上,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg27132,星越L,吉利汽车,73.0,吉利汽车,4857,星越L,245315.0,2.0TD 两驱行云版,2.0TD 两驱行云版,2025.0,两驱行云版,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=245315,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4857&city_name=北京,2026-07-01T21:06:34,燃油,吉利汽车,紧凑型SUV,15.67,JLH-4G20TDB,1969.0,2.0,涡轮增压,L,4.0,4.0,,238.0,175.0,5500.0,350.0,1800.0,汽油,95#,缸内直喷,铝,铝,国VI b,8挡手自一体,8.0,手自一体变速箱(AT),215.0,7.5,6.8,5年或15万公里,,,,,,,,,,,,,,4770.0,1895.0,1689.0,2845.0,1610.0,1610.0,160.0,1675.0,SUV,5.0,5.0,562.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,8-9,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg27132,星越L,吉利汽车,73.0,吉利汽车,4857,星越L,95790.0,油混 1.5T 星河版,油混 1.5T 星河版,2024.0,星河版,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=95790,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4857&city_name=北京,2026-07-01T21:06:34,插电混动,吉利汽车,紧凑型SUV,16.77,BHE15-BFZ,1499.0,1.5,涡轮增压,L,4.0,4.0,"增压中冷,高压直喷,米勒循环,低压EGR",163.0,120.0,5500.0,255.0,2500.0,油电混合,92#,缸内直喷,铝,铝,国VI b,3挡DHT,3.0,,190.0,7.9,4.79,5年或15万公里,永磁/同步,100.0,320.0,100.0,320.0,,,,,,,,,4795.0,1895.0,1689.0,2845.0,1610.0,1610.0,160.0,1775.0,SUV,5.0,5.0,525.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,索尼,8-9,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg27132,星越L,吉利汽车,73.0,吉利汽车,4857,星越L,94113.0,油混 1.5T 天宫版,油混 1.5T 天宫版,2024.0,天宫版,增加配置(1.0万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=94113,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4857&city_name=北京,2026-07-01T21:06:34,插电混动,吉利汽车,紧凑型SUV,17.77,BHE15-BFZ,1499.0,1.5,涡轮增压,L,4.0,4.0,"增压中冷,高压直喷,米勒循环,低压EGR",163.0,120.0,5500.0,255.0,2500.0,油电混合,92#,缸内直喷,铝,铝,国VI b,3挡DHT,3.0,,190.0,7.9,4.79,5年或15万公里,永磁/同步,100.0,320.0,100.0,320.0,,,,,,,,,4795.0,1895.0,1689.0,2845.0,1610.0,1610.0,160.0,1775.0,SUV,5.0,5.0,525.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,Infinity,10-11,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg27132,星越L,吉利汽车,73.0,吉利汽车,4857,星越L,98720.0,2.0TD DCT EVO两驱长风版,2.0TD DCT EVO两驱长风版,2024.0,EVO两驱长风版,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=98720,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4857&city_name=北京,2026-07-01T21:06:34,燃油,吉利汽车,紧凑型SUV,14.77,JLH-4G20TDJ,1969.0,2.0,涡轮增压,L,4.0,4.0,,218.0,160.0,5000.0,325.0,1800.0,汽油,95#,缸内直喷,铝,铝,国VI b,7挡双离合,7.0,湿式双离合变速箱（DCT）,215.0,7.9,6.8,5年或15万公里,,,,,,,,,,,,,,4770.0,1895.0,1689.0,2845.0,1610.0,1610.0,160.0,1675.0,SUV,5.0,5.0,562.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,8-9,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg27132,星越L,吉利汽车,73.0,吉利汽车,4857,星越L,98891.0,油混 1.5T 星云版,油混 1.5T 星云版,2024.0,星云版,增加配置(1.2万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=98891,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4857&city_name=北京,2026-07-01T21:06:34,插电混动,吉利汽车,紧凑型SUV,15.97,BHE15-BFZ,1499.0,1.5,涡轮增压,L,4.0,4.0,"增压中冷,高压直喷,米勒循环,低压EGR",163.0,120.0,5500.0,255.0,2500.0,油电混合,92#,缸内直喷,铝,铝,国VI b,3挡DHT,3.0,,190.0,7.9,4.79,5年或15万公里,永磁/同步,100.0,320.0,100.0,320.0,,,,,,,,,4795.0,1895.0,1689.0,2845.0,1610.0,1610.0,160.0,1775.0,SUV,5.0,5.0,525.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,索尼,8-9,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg23627,亚洲龙,丰田,5.0,丰田,3068,亚洲龙,257480.0,2.0L CVT 进取版,2.0L CVT 进取版,2026.0,进取版,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=257480,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=3068&city_name=北京,2026-07-01T21:06:42,燃油,一汽丰田,中型车,17.88,M20E,1987.0,2.0,自然吸气,L,4.0,4.0,VVT-iE,173.0,127.0,6600.0,206.0,4600.0,汽油,92#,混合喷射,铝,铝,国VI,CVT无级变速(模拟10挡),,无级变速箱(CVT),205.0,,,3年或10万公里,,,,,,,,,,,,,,4990.0,1850.0,1450.0,2870.0,1595.0,1605.0,160.0,1570.0,三厢车,4.0,5.0,510.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,8-9,织物,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg23627,亚洲龙,丰田,5.0,丰田,3068,亚洲龙,257483.0,2.0L CVT 星耀版,2.0L CVT 星耀版,2026.0,星耀版,增加配置(0.1万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=257483,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=3068&city_name=北京,2026-07-01T21:06:42,燃油,一汽丰田,中型车,17.98,M20E,1987.0,2.0,自然吸气,L,4.0,4.0,VVT-iE,173.0,127.0,6600.0,206.0,4600.0,汽油,92#,混合喷射,铝,铝,国VI,CVT无级变速(模拟10挡),,无级变速箱(CVT),205.0,,,3年或10万公里,,,,,,,,,,,,,,4990.0,1850.0,1450.0,2870.0,1595.0,1605.0,160.0,1570.0,三厢车,4.0,5.0,510.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,8-9,织物,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
