pcauto_series_id,annual_sales,pcauto_brand,brand_id,brand_name,series_id,series_name,car_id,car_name,year,energy_type,manufacturer,vehicle_class,official_price_wan,official_price_str,owner_price,dealer_price,engine_displacement_ml,engine_displacement_l,engine_intake_type,engine_cylinder_arrangement,engine_cylinder_nums,engine_unique_tech,engine_max_horsepower_ps,engine_max_power_kw,engine_max_power_rpm,engine_max_torque_nm,engine_max_torque_rpm,fuel_form,fuel_grade,oil_supply,cylinder_material,environmental_standard,gearbox_short,gear_count,gearbox_type,max_speed_kmh,acceleration_0_100_s,fuel_consumption_l_100km,warranty_period,motor_type,motor_total_power_kw,motor_total_torque_nm,motor_front_power_kw,motor_front_torque_nm,motor_rear_power_kw,motor_rear_torque_nm,motor_system_power_kw,motor_system_torque_nm,battery_type,battery_capacity_kwh,battery_range_km,electricity_consumption_kwh_100km,battery_warranty,charging_time_h,fast_charge_percent,length_mm,width_mm,height_mm,wheelbase_mm,front_track_mm,rear_track_mm,min_ground_clearance_mm,curb_weight_kg,body_structure,door_count,seat_count,trunk_volume_l,door_open_way,driver_airbag,side_airbag,side_air_curtain,knee_airbag,steering_wheel_material,steering_wheel_adjustment,center_screen,multimedia_interface,sound_brand,speaker_count,seat_material,seat_heating,aircon_control,speaker_count_original,original_energy_type
sg8120,12358.0,比亚迪,,比亚迪,sg8120,秦新能源,pcauto_m129620,秦新能源 2024款 标准版450,2025,纯电动,比亚迪,紧凑型车,16.88,16.88万,,,,,,,,,,,,,,纯电动,,,,,固定齿比,1.0,固定齿比,150.0,,,,永磁同步,100.0,180.0,100.0,180.0,,,,,磷酸铁锂电池,52.8,450.0,11.5,,快充:0.5小时/慢充:待定,30.0,4675,1770,1500,2670,,,,1531.0,三厢车,4.0,5.0,,平开门,,,,,塑料,上下,,,,,仿皮,,手动,,
sg8120,402.0,比亚迪,,比亚迪,sg8120,秦新能源,pcauto_m129620,秦新能源 2024款 标准版450,2026,纯电动,比亚迪,紧凑型车,16.88,16.88万,,,,,,,,,,,,,,纯电动,,,,,固定齿比,1.0,固定齿比,150.0,,,,永磁同步,100.0,180.0,100.0,180.0,,,,,磷酸铁锂电池,52.8,450.0,11.5,,快充:0.5小时/慢充:待定,30.0,4675,1770,1500,2670,,,,1531.0,三厢车,4.0,5.0,,平开门,,,,,塑料,上下,,,,,仿皮,,手动,,
sg8670,65160.0,奥迪,2.0,奥迪,100,奥迪Q3,248062,quattro 45周年典藏版 35 TFSI 进取致雅型,2022,燃油,一汽奥迪,紧凑型SUV,25.18,25.18万,16.38万,17.37万,1498.0,1.5,涡轮增压,L,4.0,米勒循环,160.0,118.0,5500.0,250.0,1750,汽油,92#,缸内直喷,铝,国VI b,7挡双离合,7.0,湿式双离合变速箱（DCT）,200.0,9.6,,3年或10万公里,,,,,,,,,,,,,,,,,4498,1848,1614,2680,1584.0,1576.0,152.0,1600.0,SUV,5.0,5.0,450.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46306,仿皮,前 / 后,自动,46306,燃油
sg8670,52008.0,奥迪,2.0,奥迪,100,奥迪Q3,248062,quattro 45周年典藏版 35 TFSI 进取致雅型,2023,燃油,一汽奥迪,紧凑型SUV,25.18,25.18万,16.38万,17.37万,1498.0,1.5,涡轮增压,L,4.0,米勒循环,160.0,118.0,5500.0,250.0,1750,汽油,92#,缸内直喷,铝,国VI b,7挡双离合,7.0,湿式双离合变速箱（DCT）,200.0,9.6,,3年或10万公里,,,,,,,,,,,,,,,,,4498,1848,1614,2680,1584.0,1576.0,152.0,1600.0,SUV,5.0,5.0,450.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46306,仿皮,前 / 后,自动,46306,燃油
sg8670,39962.0,奥迪,2.0,奥迪,100,奥迪Q3,248062,quattro 45周年典藏版 35 TFSI 进取致雅型,2024,燃油,一汽奥迪,紧凑型SUV,25.18,25.18万,16.38万,17.37万,1498.0,1.5,涡轮增压,L,4.0,米勒循环,160.0,118.0,5500.0,250.0,1750,汽油,92#,缸内直喷,铝,国VI b,7挡双离合,7.0,湿式双离合变速箱（DCT）,200.0,9.6,,3年或10万公里,,,,,,,,,,,,,,,,,4498,1848,1614,2680,1584.0,1576.0,152.0,1600.0,SUV,5.0,5.0,450.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46306,仿皮,前 / 后,自动,46306,燃油
sg8670,34093.0,奥迪,2.0,奥迪,100,奥迪Q3,248062,quattro 45周年典藏版 35 TFSI 进取致雅型,2025,燃油,一汽奥迪,紧凑型SUV,25.18,25.18万,16.38万,17.37万,1498.0,1.5,涡轮增压,L,4.0,米勒循环,160.0,118.0,5500.0,250.0,1750,汽油,92#,缸内直喷,铝,国VI b,7挡双离合,7.0,湿式双离合变速箱（DCT）,200.0,9.6,,3年或10万公里,,,,,,,,,,,,,,,,,4498,1848,1614,2680,1584.0,1576.0,152.0,1600.0,SUV,5.0,5.0,450.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46306,仿皮,前 / 后,自动,46306,燃油
sg8670,15050.0,奥迪,2.0,奥迪,100,奥迪Q3,254675,quattro 45周年典藏版 35 TFSI 进取动感型,2026,燃油,一汽奥迪,紧凑型SUV,25.18,25.18万,16.30万,17.37万,1498.0,1.5,涡轮增压,L,4.0,米勒循环,160.0,118.0,5500.0,250.0,1750,汽油,92#,缸内直喷,铝,国VI b,7挡双离合,7.0,湿式双离合变速箱（DCT）,200.0,9.6,,3年或10万公里,,,,,,,,,,,,,,,,,4498,1848,1614,2680,1584.0,1576.0,152.0,1600.0,SUV,5.0,5.0,450.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46306,,前 / 后,自动,46306,燃油
sg90,218237.0,本田,9.0,本田,289,雅阁,260513,运动系列 锐·T动 260TURBO 舒适版,2022,燃油,广汽本田,中型车,17.98,17.98万,暂无报价,12.48万,1498.0,1.5,涡轮增压,L,4.0,VTEC,192.0,141.0,6000.0,260.0,1700,汽油,92#,缸内直喷,铝,国VI b,CVT无级变速,,无级变速箱(CVT),186.0,,6.6,3年或10万公里,,,,,,,,,,,,,,,,,4990,1862,1449,2830,1600.0,1620.0,,1497.0,三厢车,4.0,5.0,,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46117,仿皮,前 / 后,自动,46117,燃油
sg90,174447.0,本田,9.0,本田,289,雅阁,260513,运动系列 锐·T动 260TURBO 舒适版,2023,燃油,广汽本田,中型车,17.98,17.98万,暂无报价,12.48万,1498.0,1.5,涡轮增压,L,4.0,VTEC,192.0,141.0,6000.0,260.0,1700,汽油,92#,缸内直喷,铝,国VI b,CVT无级变速,,无级变速箱(CVT),186.0,,6.6,3年或10万公里,,,,,,,,,,,,,,,,,4990,1862,1449,2830,1600.0,1620.0,,1497.0,三厢车,4.0,5.0,,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46117,仿皮,前 / 后,自动,46117,燃油
sg90,152949.0,本田,9.0,本田,289,雅阁,260513,运动系列 锐·T动 260TURBO 舒适版,2024,燃油,广汽本田,中型车,17.98,17.98万,暂无报价,12.48万,1498.0,1.5,涡轮增压,L,4.0,VTEC,192.0,141.0,6000.0,260.0,1700,汽油,92#,缸内直喷,铝,国VI b,CVT无级变速,,无级变速箱(CVT),186.0,,6.6,3年或10万公里,,,,,,,,,,,,,,,,,4990,1862,1449,2830,1600.0,1620.0,,1497.0,三厢车,4.0,5.0,,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46117,仿皮,前 / 后,自动,46117,燃油
sg90,152115.0,本田,9.0,本田,289,雅阁,260513,运动系列 锐·T动 260TURBO 舒适版,2025,燃油,广汽本田,中型车,17.98,17.98万,暂无报价,12.48万,1498.0,1.5,涡轮增压,L,4.0,VTEC,192.0,141.0,6000.0,260.0,1700,汽油,92#,缸内直喷,铝,国VI b,CVT无级变速,,无级变速箱(CVT),186.0,,6.6,3年或10万公里,,,,,,,,,,,,,,,,,4990,1862,1449,2830,1600.0,1620.0,,1497.0,三厢车,4.0,5.0,,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46117,仿皮,前 / 后,自动,46117,燃油
sg90,40401.0,本田,9.0,本田,289,雅阁,260513,运动系列 锐·T动 260TURBO 舒适版,2026,燃油,广汽本田,中型车,17.98,17.98万,暂无报价,12.48万,1498.0,1.5,涡轮增压,L,4.0,VTEC,192.0,141.0,6000.0,260.0,1700,汽油,92#,缸内直喷,铝,国VI b,CVT无级变速,,无级变速箱(CVT),186.0,,6.6,3年或10万公里,,,,,,,,,,,,,,,,,4990,1862,1449,2830,1600.0,1620.0,,1497.0,三厢车,4.0,5.0,,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46117,仿皮,前 / 后,自动,46117,燃油
sg90,,本田,9.0,本田,289,雅阁,260513,运动系列 锐·T动 260TURBO 舒适版,2027,燃油,广汽本田,中型车,17.98,17.98万,暂无报价,12.48万,1498.0,1.5,涡轮增压,L,4.0,VTEC,192.0,141.0,6000.0,260.0,1700,汽油,92#,缸内直喷,铝,国VI b,CVT无级变速,,无级变速箱(CVT),186.0,,6.6,3年或10万公里,,,,,,,,,,,,,,,,,4990,1862,1449,2830,1600.0,1620.0,,1497.0,三厢车,4.0,5.0,,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46117,仿皮,前 / 后,自动,46117,燃油
sg9281,5703.0,现代,,现代,sg9281,名图,pcauto_m103676,名图 2021款 1.8L CVT领先版GLS,2021,燃油,北京现代,中型车,13.38,13.38万,,,1797.0,1.8,自然吸气,直列,4.0,D-CVVT,143.0,104.8,,175.5,,汽油,92号(原93号),多点电喷,铝合金,国VI,无级变速,,无级变速,202.0,,,五年或10万公里,,,,,,,,,,,,,,,,,4780,1815,1460,2770,,,,1305.0,三厢车,4.0,5.0,,,,,,,塑料,上下,,,,,织物,,自动,,
sg9301,11245.0,本田,,本田,sg9301,凌派,pcauto_m122779,凌派 2023款 180TURBO CVT豪华版,2023,燃油,广汽本田,紧凑型车,11.98,11.98万,,,988.0,1.0,涡轮增压,直列,3.0,,122.0,90.0,,173.0,,汽油,92号(原93号),直喷,铝合金,国VI,无级变速,,无级变速,190.0,,,三年或10万公里,,,,,,,,,,,,,,,,,4766,1804,1509,2730,,,,1290.0,三厢车,4.0,5.0,,平开门,,,,,塑料,上下+前后,,,,,仿皮,,手动,,
sg9306,30759.0,马自达,15.0,马自达,1016,马自达CX-5,249046,2.0L 自动两驱舒适型,2025,燃油,长安马自达,紧凑型SUV,12.58,12.58万,12.21万,11.58万,1998.0,2.0,自然吸气,L,4.0,Dual S-VT,155.0,114.0,6000.0,200.0,4000,汽油,92#,缸内直喷,铝,国VI,6挡手自一体,6.0,手自一体变速箱(AT),187.0,,6.7,3年或10万公里,,,,,,,,,,,,,,,,,4575,1842,1685,2700,1596.0,1596.0,,1518.0,SUV,5.0,5.0,505.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,,USB/Type-C+AUX+SD卡槽,,46180,织物,前 / 后,自动,46180,燃油
sg9307,1636.0,长安,35.0,长安,1463,长安CS95,86079,PLUS版 2.0T 两驱豪华型,2023,燃油,长安汽车,中大型SUV,17.59,17.59万,17.50万,17.59万,1998.0,2.0,涡轮增压,L,4.0,,233.0,171.0,5500.0,390.0,1900,汽油,92#,缸内直喷,铁,国VI,8挡手自一体,8.0,手自一体变速箱(AT),190.0,,,3年或10万公里,,,,,,,,,,,,,,,,,4949,1940,1805,2810,1635.0,1645.0,,2007.0,SUV,5.0,7.0,2000.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C+SD卡槽,,46180,仿皮,前 / 后,自动,46180,燃油
sg9312,8144.0,大通,108.0,大通,1211,大通G10,239793,2.0L汽油 手动超值版,2022,燃油,大通,中大型MPV,10.8,10.80万,暂无报价,9.80万,1998.0,2.0,自然吸气,L,4.0,,144.0,106.0,5200.0,200.0,3600,汽油,92#,多点电喷,铝,国VI b,5挡手动,5.0,手动变速箱(MT),150.0,,9.7,3年或6万公里,,,,,,,,,,,,,,,,,5218,1980,1928,3198,1680.0,1660.0,,2055.0,MPV,4.0,7.0,950.0,侧滑门,主 / 副,前 / 后,,主 / 副,,上下,大屏,USB/Type-C,,46117,仿皮,前 / 后,手动,46117,燃油
sg9312,9248.0,大通,108.0,大通,1211,大通G10,239793,2.0L汽油 手动超值版,2023,燃油,大通,中大型MPV,10.8,10.80万,暂无报价,9.80万,1998.0,2.0,自然吸气,L,4.0,,144.0,106.0,5200.0,200.0,3600,汽油,92#,多点电喷,铝,国VI b,5挡手动,5.0,手动变速箱(MT),150.0,,9.7,3年或6万公里,,,,,,,,,,,,,,,,,5218,1980,1928,3198,1680.0,1660.0,,2055.0,MPV,4.0,7.0,950.0,侧滑门,主 / 副,前 / 后,,主 / 副,,上下,大屏,USB/Type-C,,46117,仿皮,前 / 后,手动,46117,燃油
sg9312,3634.0,大通,108.0,大通,1211,大通G10,239793,2.0L汽油 手动超值版,2024,燃油,大通,中大型MPV,10.8,10.80万,暂无报价,9.80万,1998.0,2.0,自然吸气,L,4.0,,144.0,106.0,5200.0,200.0,3600,汽油,92#,多点电喷,铝,国VI b,5挡手动,5.0,手动变速箱(MT),150.0,,9.7,3年或6万公里,,,,,,,,,,,,,,,,,5218,1980,1928,3198,1680.0,1660.0,,2055.0,MPV,4.0,7.0,950.0,侧滑门,主 / 副,前 / 后,,主 / 副,,上下,大屏,USB/Type-C,,46117,仿皮,前 / 后,手动,46117,燃油
sg9312,3493.0,大通,108.0,大通,1211,大通G10,239793,2.0L汽油 手动超值版,2025,燃油,大通,中大型MPV,10.8,10.80万,暂无报价,9.80万,1998.0,2.0,自然吸气,L,4.0,,144.0,106.0,5200.0,200.0,3600,汽油,92#,多点电喷,铝,国VI b,5挡手动,5.0,手动变速箱(MT),150.0,,9.7,3年或6万公里,,,,,,,,,,,,,,,,,5218,1980,1928,3198,1680.0,1660.0,,2055.0,MPV,4.0,7.0,950.0,侧滑门,主 / 副,前 / 后,,主 / 副,,上下,大屏,USB/Type-C,,46117,仿皮,前 / 后,手动,46117,燃油
sg9312,980.0,大通,108.0,大通,1211,大通G10,239793,2.0L汽油 手动超值版,2026,燃油,大通,中大型MPV,10.8,10.80万,暂无报价,9.80万,1998.0,2.0,自然吸气,L,4.0,,144.0,106.0,5200.0,200.0,3600,汽油,92#,多点电喷,铝,国VI b,5挡手动,5.0,手动变速箱(MT),150.0,,9.7,3年或6万公里,,,,,,,,,,,,,,,,,5218,1980,1928,3198,1680.0,1660.0,,2055.0,MPV,4.0,7.0,950.0,侧滑门,主 / 副,前 / 后,,主 / 副,,上下,大屏,USB/Type-C,,46117,仿皮,前 / 后,手动,46117,燃油
sg9550,70836.0,奥迪,2.0,奥迪,95,奥迪A3,248295,Sportback 35 TFSI 飞驰悦享型,2022,燃油,一汽奥迪,紧凑型车,16.59,16.59万,12.73万,12.77万,1498.0,1.5,涡轮增压,L,4.0,米勒循环,160.0,118.0,5000.0,250.0,1750,汽油,92#,缸内直喷,铝,国VI b,7挡双离合,7.0,干式双离合变速箱（DCT）,200.0,8.6,,3年或10万公里,,,,,,,,,,,,,,,,,4354,1815,1458,2630,1542.0,1514.0,,1412.0,两厢车,5.0,5.0,356.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46243,仿皮,前 / 后,自动,46243,燃油
sg9550,63949.0,奥迪,2.0,奥迪,95,奥迪A3,248295,Sportback 35 TFSI 飞驰悦享型,2023,燃油,一汽奥迪,紧凑型车,16.59,16.59万,12.73万,12.77万,1498.0,1.5,涡轮增压,L,4.0,米勒循环,160.0,118.0,5000.0,250.0,1750,汽油,92#,缸内直喷,铝,国VI b,7挡双离合,7.0,干式双离合变速箱（DCT）,200.0,8.6,,3年或10万公里,,,,,,,,,,,,,,,,,4354,1815,1458,2630,1542.0,1514.0,,1412.0,两厢车,5.0,5.0,356.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46243,仿皮,前 / 后,自动,46243,燃油
sg9550,54761.0,奥迪,2.0,奥迪,95,奥迪A3,248295,Sportback 35 TFSI 飞驰悦享型,2024,燃油,一汽奥迪,紧凑型车,16.59,16.59万,12.73万,12.77万,1498.0,1.5,涡轮增压,L,4.0,米勒循环,160.0,118.0,5000.0,250.0,1750,汽油,92#,缸内直喷,铝,国VI b,7挡双离合,7.0,干式双离合变速箱（DCT）,200.0,8.6,,3年或10万公里,,,,,,,,,,,,,,,,,4354,1815,1458,2630,1542.0,1514.0,,1412.0,两厢车,5.0,5.0,356.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46243,仿皮,前 / 后,自动,46243,燃油
sg9550,66818.0,奥迪,2.0,奥迪,95,奥迪A3,248295,Sportback 35 TFSI 飞驰悦享型,2025,燃油,一汽奥迪,紧凑型车,16.59,16.59万,12.73万,12.77万,1498.0,1.5,涡轮增压,L,4.0,米勒循环,160.0,118.0,5000.0,250.0,1750,汽油,92#,缸内直喷,铝,国VI b,7挡双离合,7.0,干式双离合变速箱（DCT）,200.0,8.6,,3年或10万公里,,,,,,,,,,,,,,,,,4354,1815,1458,2630,1542.0,1514.0,,1412.0,两厢车,5.0,5.0,356.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46243,仿皮,前 / 后,自动,46243,燃油
sg9550,34354.0,奥迪,2.0,奥迪,95,奥迪A3,248295,Sportback 35 TFSI 飞驰悦享型,2026,燃油,一汽奥迪,紧凑型车,16.59,16.59万,12.73万,12.77万,1498.0,1.5,涡轮增压,L,4.0,米勒循环,160.0,118.0,5000.0,250.0,1750,汽油,92#,缸内直喷,铝,国VI b,7挡双离合,7.0,干式双离合变速箱（DCT）,200.0,8.6,,3年或10万公里,,,,,,,,,,,,,,,,,4354,1815,1458,2630,1542.0,1514.0,,1412.0,两厢车,5.0,5.0,356.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46243,仿皮,前 / 后,自动,46243,燃油
sg9604,270310.0,五菱,,五菱,sg9604,五菱宏光S,pcauto_m96666,五菱宏光S 2020款 1.2L 手动基本型 国VI,2020,燃油,上汽通用五菱,微面,4.6,4.6万,,,1206.0,1.2,自然吸气,直列,4.0,,76.0,56.0,,110.0,,汽油,92号(原93号),多点电喷,铸铁,国VI,手动,5.0,手动,120.0,,,三年或6万公里,,,,,,,,,,,,,,,,,4390,1660,1750,2720,,,,1165.0,客车,5.0,5.0,,,,,,,,,,,,,织物,,,,
sg9604,255922.0,五菱,,五菱,sg9604,五菱宏光S,pcauto_m109798,五菱宏光S 2021款 改款 1.5L 基本型,2021,燃油,上汽通用五菱,微面,5.39,5.39万,,,1485.0,1.5,自然吸气,直列,4.0,,99.0,73.0,,140.0,,汽油,92号(原93号),多点电喷,铸铁,国VI,手动,6.0,手动,155.0,,,三年或6万公里,,,,,,,,,,,,,,,,,4420,1685,1755,2720,,,,1230.0,客车,5.0,5.0,,,,,,,塑料,,,,,,织物,,,,
sg9626,11651.0,哈弗,17.0,哈弗,653,哈弗H9,239652,2.0T 汽油四驱探境版 5座,2024,燃油,长城汽车,中大型SUV,19.99,19.99万,16.67万,17.49万,1967.0,2.0,涡轮增压,L,4.0,,224.0,165.0,5500.0,385.0,1800,汽油,92#,缸内直喷,铁,国VI,8挡手自一体,8.0,手自一体变速箱(AT),180.0,,,5年或15万公里,,,,,,,,,,,,,,,,,5070,1976,1930,2850,1635.0,1635.0,,2250.0,SUV,5.0,5.0,791.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46243,仿皮,前 / 后,自动,46243,燃油
sg9626,13139.0,哈弗,17.0,哈弗,653,哈弗H9,250795,2.0T 汽油四驱勇士版,2025,燃油,长城汽车,中大型SUV,23.99,23.99万,21.49万,21.49万,1967.0,2.0,涡轮增压,L,4.0,,224.0,165.0,5500.0,385.0,1800,汽油,92#,缸内直喷,铁,国VI,8挡手自一体,8.0,手自一体变速箱(AT),180.0,,,5年或15万公里,,,,,,,,,,,,,,,,,5070,1960,1930,2850,1635.0,1635.0,,2330.0,SUV,5.0,5.0,791.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46306,仿皮,前 / 后,自动,46306,燃油
sg9626,4366.0,哈弗,17.0,哈弗,653,哈弗H9,258361,2.0T 汽油四驱探境版,2026,燃油,长城汽车,中大型SUV,19.99,19.99万,暂无报价,17.49万,1967.0,2.0,涡轮增压,L,4.0,,224.0,165.0,5500.0,385.0,1800,汽油,92#,缸内直喷,铁,国VI,8挡手自一体,8.0,手自一体变速箱(AT),180.0,,,5年或15万公里,,,,,,,,,,,,,,,,,5070,1976,1950,2850,1635.0,1635.0,,2300.0,SUV,5.0,5.0,791.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46243,仿皮,前 / 后,自动,46243,燃油
sg9666,78910.0,丰田,,丰田,sg9666,YARiS L 致炫,pcauto_m110927,YARiS L 致炫 2022款 1.5L CVT领先PLUS版,2022,燃油,广汽丰田,小型车,8.58,8.58万,,,1496.0,1.5,自然吸气,直列,4.0,双VVT-i可变气门正时,112.0,82.0,,139.0,,汽油,92号(原93号),多点电喷,铝合金,国VI,无级变速,8.0,无级变速,170.0,11.6,,三年或10万公里,,,,,,,,,,,,,,,,,4160,1700,1495,2550,,,,1115.0,两厢车,5.0,5.0,,平开门,,,,,塑料,上下,,,,,织物,,手动,,
sg9759,2565.0,长安,35.0,长安,1462,长安CS75,252949,PRO 1.5T 手动畅享型 7座,2026,燃油,长安汽车,紧凑型SUV,9.79,9.79万,暂无报价,8.59万,1494.0,1.5,涡轮增压,L,4.0,,170.0,125.0,5500.0,260.0,1500,汽油,92#,缸内直喷,铝,国VI b,6挡手动,6.0,手动变速箱(MT),190.0,11.8,,3年或10万公里,,,,,,,,,,,,,,,,,4742,1870,1720,2786,1590.0,1590.0,,1525.0,SUV,5.0,7.0,358.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46117,仿皮,前 / 后,手动,46117,燃油
sg9767,26592.0,沃尔沃,24.0,沃尔沃,1279,沃尔沃S60,249699,B4 智逸豪华版,2022,燃油,沃尔沃亚太,中型车,30.69,30.69万,16.66万,16.99万,1969.0,2.0,涡轮增压,L,4.0,,197.0,145.0,4750.0,300.0,1500,48V轻混系统,95#,缸内直喷,铝,国VI,7挡双离合,7.0,湿式双离合变速箱（DCT）,180.0,7.9,,3年不限公里,,,,,,,,,,,,,,,,,4778,1850,1437,2872,1600.0,1600.0,147.0,1695.0,三厢车,4.0,5.0,427.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46306,仿皮,前 / 后,自动,46306,燃油
sg9767,21140.0,沃尔沃,24.0,沃尔沃,1279,沃尔沃S60,249699,B4 智逸豪华版,2023,燃油,沃尔沃亚太,中型车,30.69,30.69万,16.66万,16.99万,1969.0,2.0,涡轮增压,L,4.0,,197.0,145.0,4750.0,300.0,1500,48V轻混系统,95#,缸内直喷,铝,国VI,7挡双离合,7.0,湿式双离合变速箱（DCT）,180.0,7.9,,3年不限公里,,,,,,,,,,,,,,,,,4778,1850,1437,2872,1600.0,1600.0,147.0,1695.0,三厢车,4.0,5.0,427.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46306,仿皮,前 / 后,自动,46306,燃油
sg9767,23763.0,沃尔沃,24.0,沃尔沃,1279,沃尔沃S60,249699,B4 智逸豪华版,2024,燃油,沃尔沃亚太,中型车,30.69,30.69万,16.66万,16.99万,1969.0,2.0,涡轮增压,L,4.0,,197.0,145.0,4750.0,300.0,1500,48V轻混系统,95#,缸内直喷,铝,国VI,7挡双离合,7.0,湿式双离合变速箱（DCT）,180.0,7.9,,3年不限公里,,,,,,,,,,,,,,,,,4778,1850,1437,2872,1600.0,1600.0,147.0,1695.0,三厢车,4.0,5.0,427.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46306,仿皮,前 / 后,自动,46306,燃油
sg9767,24651.0,沃尔沃,24.0,沃尔沃,1279,沃尔沃S60,249699,B4 智逸豪华版,2025,燃油,沃尔沃亚太,中型车,30.69,30.69万,16.66万,16.99万,1969.0,2.0,涡轮增压,L,4.0,,197.0,145.0,4750.0,300.0,1500,48V轻混系统,95#,缸内直喷,铝,国VI,7挡双离合,7.0,湿式双离合变速箱（DCT）,180.0,7.9,,3年不限公里,,,,,,,,,,,,,,,,,4778,1850,1437,2872,1600.0,1600.0,147.0,1695.0,三厢车,4.0,5.0,427.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46306,仿皮,前 / 后,自动,46306,燃油
sg9767,13165.0,沃尔沃,24.0,沃尔沃,1279,沃尔沃S60,249699,B4 智逸豪华版,2026,燃油,沃尔沃亚太,中型车,30.69,30.69万,16.66万,16.99万,1969.0,2.0,涡轮增压,L,4.0,,197.0,145.0,4750.0,300.0,1500,48V轻混系统,95#,缸内直喷,铝,国VI,7挡双离合,7.0,湿式双离合变速箱（DCT）,180.0,7.9,,3年不限公里,,,,,,,,,,,,,,,,,4778,1850,1437,2872,1600.0,1600.0,147.0,1695.0,三厢车,4.0,5.0,427.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46306,仿皮,前 / 后,自动,46306,燃油
sg9767,,沃尔沃,24.0,沃尔沃,1279,沃尔沃S60,258797,B4 智逸豪华版,2027,燃油,沃尔沃亚太,中型车,30.69,30.69万,15.31万,16.99万,1969.0,2.0,涡轮增压,L,4.0,,197.0,145.0,4750.0,300.0,1500,48V轻混系统,95#,缸内直喷,铝,国VI,7挡双离合,7.0,湿式双离合变速箱（DCT）,180.0,7.9,,3年不限公里,,,,,,,,,,,,,,,,,4778,1850,1437,2872,1600.0,1600.0,147.0,1695.0,三厢车,4.0,5.0,427.0,平开门,主 / 副,前 / 后,,主 / 副,,上下+前后,大屏,USB/Type-C,,46306,仿皮,前 / 后,自动,46306,燃油
sg9847,150567.0,比亚迪,,比亚迪,sg9847,唐新能源,pcauto_m128098,唐新能源 2024款 EV 荣耀版 600km 尊享型,2022,纯电动,比亚迪,中型SUV,21.98,21.98万,,,,,,,,,,,,,,纯电动,,,,,固定齿比,1.0,固定齿比,180.0,,,六年或15万公里,永磁同步,168.0,350.0,168.0,350.0,,,,,磷酸铁锂电池,90.3,600.0,15.7,首任车主不限年限/里程(责任免除条款以官方为准),快充:0.5小时/慢充:待定,80.0,4900,1950,1725,2820,,,,2360.0,SUV,5.0,6.0,,平开门,,,,,皮质,上下+前后,,,,,真皮,,自动,,
sg9847,140861.0,比亚迪,,比亚迪,sg9847,唐新能源,pcauto_m128098,唐新能源 2024款 EV 荣耀版 600km 尊享型,2023,纯电动,比亚迪,中型SUV,21.98,21.98万,,,,,,,,,,,,,,纯电动,,,,,固定齿比,1.0,固定齿比,180.0,,,六年或15万公里,永磁同步,168.0,350.0,168.0,350.0,,,,,磷酸铁锂电池,90.3,600.0,15.7,首任车主不限年限/里程(责任免除条款以官方为准),快充:0.5小时/慢充:待定,80.0,4900,1950,1725,2820,,,,2360.0,SUV,5.0,6.0,,平开门,,,,,皮质,上下+前后,,,,,真皮,,自动,,
